29827;Le marguillier;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 228;132
29828;Le démarrage;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 228;132
29829;Le cabri et la chèvre;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 229;132
29830;La blanche biche;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 230;132
29831;La promesse donnée;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 234;132
29832;L'homme toujours dans son tort;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 235;132
29833;Le messager attentionné;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 236;132
29834;L'homme en peine;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 237;132
29835;Le roi Nasibus;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 238;132
29836;Le roi désolé;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 243;132
29837;La veuve bonne justiciére;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 244;132
29838;Les deux poulets;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 245;132
29839;La bonne neuvaine;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 246;132
29840;Le pauvre veuf;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 246;132
29841;La Veuve;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 247;132
29842;La pleurarde qui voyait clair;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 247;132
29843;Les trois veufs et les trois veuves;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 248;132
29844;L'homme tant é plaindre;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 249;132
29845;La pause du mari;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 251;132
29846;Le mari mal content;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 253;132
29847;Le marchand et le beau valet;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 255;132
29848;Le crapaud;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 260;132
29849;La belle aux trente mariniers;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 266;132
29850;La belle Louison;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 269;132
29851;Le dragon vert;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 271;132
29852;Le mari trop soumis;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 285;132
29853;Le Roi-petit;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 288;132
29854;Les épinards et les cardes;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 300;132
29855;Les trocs;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 301;132
29856;La fille matelot;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 304;132
29857;Les trois anneaux;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 308;132
29858;L'anneau donné é la démone;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 313;132
29859;La dame lombarde;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 317;132
29860;Le péché mortel;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 321;132
29861;Le péché origiriel;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 322;132
29862;La dame é la biche;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 323;132
29863;Comme éa;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 331;132
29864;La perdrix ou le perdreau;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 332;132
29865;La grande dispute;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 335;132
29866;La langue perdue;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 336;132
29867;La soupiére d'or;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 338;132
29868;La femme bougonnante et le mari silencieux;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 344;132
29869;La fille du geélier;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 345;132
29870;La trop fiére princesse;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 348;132
29871;La femme qui se mélait de politique;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 358;132
29872;La trop naéve mariée;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 360;132
29873;Le grand martyre;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 365;132
29874;Chaille;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 366;132
29875;La femme jamais contente;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 374;132
29876;La femme sur ses gardes;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 374;132
29877;La Barbe Bleue;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 376;132
29878;Le bonhomme qui voulait tout savoir;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 382;132
29879;L'homme prévoyant;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 382;132
29880;Le soulier neuf, le ressemelage et le talon;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 383;132
29881;La vieille et Monseigneur;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 385;132
29882;Les trois lézards;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 385;132
29883;Le vent chaud;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 395;132
29884;L'oiseau bleu;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 395;132
29885;Jean de Calais;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 405;132
29886;Le maétre de la maison;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 413;132
29887;La patronne;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 414;132
29888;Le gendre bien morigéné;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 415;132
29889;Jean de Paris;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 416;132
29890;La belle fileuse;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 421;132
29891;La grenouillette;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 443;132
29892;La pourcheronne;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 447;132
29893;La bétise et l'esprit qui se prennent;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 448;132
29894;La fille au vigneron;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 450;132
29895;Les nouvelles inquiétantes;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 453;132
29896;Les deux époux bien retrouvés;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 453;132
29897;La fille du roi et le charbonnier;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 456;132
29898;La main é l'oeuvre;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 458;132
29899;Le marchand de blé;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 460;132
29900;Isabelle et ses trois fréres;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 463;132
29901;Le secret de la fougére;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 17;134
29902;L'enfant supposé;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 18;134
29903;Les années du berger;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 22;134
29904;La chemise de la fée;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 24;134
29905;Les deux brebis;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 37;134
29906;Le seigneur et la fée;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 38;134
29907;Le pleureur;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 44;134
29908;Les sonnailles;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 44;134
29909;Marie-Cendron;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 49;134
29910;La chèvre mal logée;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 58;134
29911;Le Chaperon rouge;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 59;134
29912;La friandise;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 64;134
29913;Le petit oiseau toujours en vie;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 64;134
29914;Le seigle et le froment;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 70;134
29915;Saint Jean le moissonneur;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 71;134
29916;Jean-Loup;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 73;134
29917;Le loup é la chandeleur;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 81;134
29918;Les sept vachers;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 82;134
29919;L'ossement qui parle;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 83;134
29920;Le docteur et le gueux;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 88;134
29921;Le lion de pierre;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 89;134
29922;L'aune de boudin;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 90;134
29923;La lavandiére;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 95;134
29924;Le déjeuner champétre;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 101;134
29925;La dame ogresse;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 103;134
29926;L'injure rachetée;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 106;134
29927;L'abbé Chanut;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 107;134
29928;La bourse;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 109;134
29929;Le pauvre malade et la téte de chèvre;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 110;134
29930;Les sept corbeaux;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 112;134
29931;La branche qui chante, l'oiseau de vérité et l'eau qui rend verdeur de vie;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 119;134
29932;Les deux soeurs, les dons et le destin;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 130;134
29933;La toute pareille;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 135;134
29934;Le Roi-petit;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 136;134
29935;Le seigneur et son capitaine;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 153;134
29936;Les enfants de la mer;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 154;134
29937;Les trois petits et la morte;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 166;134
29938;Saint Christophe;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 167;134
29939;Les sorciers en lutte;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 171;134
29940;Le dernier jour;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 175;134
29941;Sainte Madeleine;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 176;134
29942;La fuite en égypte;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 178;134
29943;Le pinson de mai;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 182;134
29944;La péquerette;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 184;134
29945;La vigne;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 185;134
29946;Le vin;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 189;134
29947;Le tonnerre et l'éclair;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 190;134
29948;La rate blanche;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 191;134
29949;La mule au galop;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 194;134
29950;Le paon vert;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 195;134
29951;Le veau bien attendu;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 201;134
29952;Les dents d'en haut;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 203;134
29953;L'éne crevé;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 204;134
29954;Le berger ignorant;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 206;134
29955;Le petit berger de moutons;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 206;134
29956;La bergére muette;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 213;134
29957;Les trois couleurs;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 215;134
29958;Le seigneur accommodant;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 219;134
29959;Le maétre au large testament;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 220;134
29960;La pénitence et la miséricorde;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 221;134
29961;La messe vendue;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 222;134
29962;Le village des damnés;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 224;134
29963;Les fous;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 232;134
29964;L'homme d'en haut aux champs d'en bas;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 232;134
29965;Le Péquelé;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 233;134
29966;Le gendarme é cheval;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 239;134
29967;Le bon foin;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 240;134
29968;Saint Pierre mangeant le pain, faisant les blés;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 241;134
29969;Le grain de blé;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 243;134
29970;Les moissonneurs;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 249;134
29971;Saint Pierre remplaéant le bon Dieu;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 256;134
29972;La mére de saint Pierre;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 259;134
29973;La peste;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 262;134
29974;Les puces;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 267;134
29975;Les Quatre-Eaux;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 268;134
29976;Les néfles;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 269;134
29977;Les vépres sauvages;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 270;134
29978;La petite souris;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 271;134
29979;Les trois mineurs;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 278;134
29980;Les deux valets;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 282;134
29981;Le sacristain et le sonneur;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 285;134
29982;Le roi Renaud;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 285;134
29983;Le saint de Médeyrolles;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 291;134
29984;La demoiselle au long nez;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 292;134
29985;La réponse bien digérée;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 304;134
29986;La fille sauvage;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 304;134
29987;Le curé farouche;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 312;134
29988;Le beau sauvage;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 313;134
29989;Le garéon bien formé;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 319;134
29990;La bague qui piquait;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 319;134
29991;Le prince Marcassin;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 326;134
29992;Les deux bêtes;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 332;134
29993;Les trois sacs;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 332;134
29994;Le chantre envieilli;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 333;134
29995;Le rameau d'or;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 334;134
29996;Le berger é confesse;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 341;134
29997;La bergére et la béte;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 341;134
29998;La Belle au bois dormant;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 349;134
29999;Le mouchoir;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 362;134
30000;Les trois filles de la sorciére;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 363;134
30001;Le borgne qui le prenait bien;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 375;134
30002;La fade au gros oeuf;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 376;134
30003;Le valet innocent;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 382;134
30004;Les couvées;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 384;134
30005;Le Badabé et la fade;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 386;134
30006;Le mendiant béte;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 390;134
30007;Le moine et le curé;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 391;134
30008;La pauvre laide;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 392;134
30009;Le pére des abeilles;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 395;134
30010;Le papillon blanc;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 400;134
30011;La dévorante;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 401;134
30012;Chaton-Minet;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 405;134
30013;Les mensonges;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 416;134
30014;La culotte donnée et rendue;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 419;134
30015;Marie;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 420;134
30016;Pirelette volée par la fée;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 429;134
30017;Les souhaits sans fin;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 438;134
30018;Le fondeur de vieilles;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 442;134
30019;Les trois garéons du meunier;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 452;134
30020;Les trois récompensés;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 457;134
30021;Les trois coqs;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 463;134
30022;Le bateau qui allait tant sur terre que sur eau;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 463;134
30023;L'escarboucle;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 475;134
30024;La fille de neige;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 477;134
30025;La fée aux trois gages;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 482;134
30026;Mélusine;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 485;134
30027;Le fermier satisfait;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 500;134
30028;La bonne éme;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 500;134
30029;éComme tu ferasé;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 500;134
30030;Les deux peigneuses;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 503;134
30031;étoile d'Or et Queue de Mule;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 506;134
30032;Les enfants perdus;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 508;134
30033;Le gouverneur, sa femme, son fils;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 511;134
30034;La huppe d'or;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 513;134
30035;Le sabotier et la fille du roi;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 517;134
30036;Le sifflet;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 520;134
30037;L'homme é la féve;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 522;134
30038;L'échelle, la brouette et la faucille;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 525;134
30039;Léhomme sauvage;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 528;134
30040;Le chaleil;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 528;134
30041;La chasse volante;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 529;134
30042;La vision;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 529;134
30043;Le prétre des bois;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 530;134
30044;Les belles trouvailles;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 530;134
30045;Le liévre qui parle;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 531;134
30046;Les douze mois;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 531;134
30047;Le vrai seigneur;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 532;134
30048;Le monsieur mort;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 532;134
30049;Léassassin;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 532;134
30050;Le scieur de long et léassemblée;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 534;134
30051;Le colporteur et les lutins;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 534;134
30052;Le lutin sur le char;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 535;134
30053;Le lutin et le sonneur de cloches;;;134;0;;0;;0;;0;;0;;0;;0;;0;;p 535;134
30054;Le mort bien pleuré;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p;132
30055;L'autre coup;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 469;132
30056;La brebis parlante;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 469;132
30057;La peau de loup;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 470;132
30058;Les deux voisins;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 470;132
30059;Les cinquante mille é gagner;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 470;132
30060;Ce qui pourrait mieux étre;;;132;0;;0;;0;;0;;0;;0;;0;;0;;p 471;132
30061;Le flutiau;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 9;135
30062;Pampelune, le valet du diable;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 16;135
30063;La belle diablesse;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 22;135
30064;Les sept belles femmes;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p, 34;135
30065;Le diable Ricouquin;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 38;135
30066;Le diable prisonnier;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 42;135
30067;Saint Pierre, la femme et le diable;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 47;135
30068;La vieille filandiére;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 48;135
30069;La vieille aux pantoufles rouges;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 53;135
30070;L'enfant, le serpent et Notre-Dame;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 56;135
30071;Marion, Mariette et la marétre;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 61;135
30072;La petite trop friande;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 68;135
30073;Le diable en bouteille;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 70;135
30074;Les bras d'argent;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 76;135
30075;Les deux ressources;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 84;135
30076;L'ombre perdue;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 85;135
30077;La belle et l'homme noir;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 86;135
30078;L'homme noir;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 87;135
30079;Le chasseur de la nuit;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 88;135
30080;Le cheval blanc;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 89;135
30081;Le treiziéme liévre;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 91;135
30082;La cinquiéme vache;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 92;135
30083;L'écheveau vert;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 95;135
30084;Le chauche-vieilles;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 97;135
30085;Le chien noir;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 98;135
30086;Le matagot;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 100;135
30087;L'homme fort et la Birette;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 104;135
30088;La téte;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 107;135
30089;L'homme qui n'était pas beau;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 112;135
30090;Le cornu é l'église;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 113;135
30091;Le barbier barbifié;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 116;135
30092;L'enfant de l'audace;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 120;135
30093;Le pacte des trois jours;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 123;135
30094;La vente conclue é la légére;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 126;135
30095;Le balai vendu;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 128;135
30096;Saint Barthélemy;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 131;135
30097;Le pacte repris;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 137;135
30098;Le lit é trois pieds;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 145;135
30099;Le sac empli d'or;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 148;135
30100;La sorciére et sa cliquaille;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 154;135
30101;Serrepiastre et le diable;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 158;135
30102;Les deux piles d'or;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 161;135
30103;Les sept générations;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 163;135
30104;Le clerc Théophile;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 168;135
30105;Les trois moines;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 173;135
30106;La servante trop curieuse;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 174;135
30107;Le mauvais livre;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 178;135
30108;Le feu conjuré;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 180;135
30109;La niéce et le livre;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 184;135
30110;La grande course;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 188;135
30111;Le jeteur de sorts;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 191;135
30112;Le grand abuseur;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 194;135
30113;La clef des songes;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 194;135
30114;Le tireur de vin;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 199;135
30115;La tireuse de lait;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 200;135
30116;La rosée;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 203;135
30117;Les cent Pater;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 207;135
30118;Le petit chien de la boiteuse;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 208;135
30119;La truie;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 211;135
30120;La confidence au carreau;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 212;135
30121;Le loup-garou;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 214;135
30122;Le meneur de loups;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 217;135
30123;La visite aux scieurs de long;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 221;135
30124;L'apprenti veilleur;;;135;0;;0;;0;;0;;0;;0;;0;;0;;p 227;135
